Path,ID,Filename,Label,Category Level 1,Category Level 2,Predicted_Label
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq420.jpg,hou02614c00358,seq420.jpg,(seq. 420),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq436.jpg,hou02614c00358,seq436.jpg,(seq. 436),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq443.jpg,hou02614c00358,seq443.jpg,(seq. 443),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq444.jpg,hou02614c00358,seq444.jpg,(seq. 444),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq445.jpg,hou02614c00358,seq445.jpg,(seq. 445),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq447.jpg,hou02614c00358,seq447.jpg,(seq. 447),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq449.jpg,hou02614c00358,seq449.jpg,(seq. 449),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq450.jpg,hou02614c00358,seq450.jpg,(seq. 450),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq451.jpg,hou02614c00358,seq451.jpg,(seq. 451),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq452.jpg,hou02614c00358,seq452.jpg,(seq. 452),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq454.jpg,hou02614c00358,seq454.jpg,(seq. 454),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq460.jpg,hou02614c00358,seq460.jpg,(seq. 460),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq467.jpg,hou02614c00358,seq467.jpg,(seq. 467),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq469.jpg,hou02614c00358,seq469.jpg,(seq. 469),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq477.jpg,hou02614c00358,seq477.jpg,(seq. 477),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq479.jpg,hou02614c00358,seq479.jpg,(seq. 479),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq495.jpg,hou02614c00358,seq495.jpg,(seq. 495),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq497.jpg,hou02614c00358,seq497.jpg,(seq. 497),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq501.jpg,hou02614c00358,seq501.jpg,(seq. 501),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq505.jpg,hou02614c00358,seq505.jpg,(seq. 505),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq508.jpg,hou02614c00358,seq508.jpg,(seq. 508),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq519.jpg,hou02614c00358,seq519.jpg,(seq. 519),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq532.jpg,hou02614c00358,seq532.jpg,(seq. 532),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq534.jpg,hou02614c00358,seq534.jpg,(seq. 534),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq544.jpg,hou02614c00358,seq544.jpg,(seq. 544),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq558.jpg,hou02614c00358,seq558.jpg,(seq. 558),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq583.jpg,hou02614c00358,seq583.jpg,(seq. 583),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq585.jpg,hou02614c00358,seq585.jpg,(seq. 585),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq589.jpg,hou02614c00358,seq589.jpg,(seq. 589),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq595.jpg,hou02614c00358,seq595.jpg,(seq. 595),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq596.jpg,hou02614c00358,seq596.jpg,(seq. 596),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq598.jpg,hou02614c00358,seq598.jpg,(seq. 598),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq600.jpg,hou02614c00358,seq600.jpg,(seq. 600),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq606.jpg,hou02614c00358,seq606.jpg,(seq. 606),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq607.jpg,hou02614c00358,seq607.jpg,(seq. 607),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq609.jpg,hou02614c00358,seq609.jpg,(seq. 609),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq623.jpg,hou02614c00358,seq623.jpg,(seq. 623),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq627.jpg,hou02614c00358,seq627.jpg,(seq. 627),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq628.jpg,hou02614c00358,seq628.jpg,(seq. 628),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq629.jpg,hou02614c00358,seq629.jpg,(seq. 629),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq636.jpg,hou02614c00358,seq636.jpg,(seq. 636),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq637.jpg,hou02614c00358,seq637.jpg,(seq. 637),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq638.jpg,hou02614c00358,seq638.jpg,(seq. 638),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq640.jpg,hou02614c00358,seq640.jpg,(seq. 640),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq643.jpg,hou02614c00358,seq643.jpg,(seq. 643),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq658.jpg,hou02614c00358,seq658.jpg,(seq. 658),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq660.jpg,hou02614c00358,seq660.jpg,(seq. 660),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq661.jpg,hou02614c00358,seq661.jpg,(seq. 661),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq663.jpg,hou02614c00358,seq663.jpg,(seq. 663),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq664.jpg,hou02614c00358,seq664.jpg,(seq. 664),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq668.jpg,hou02614c00358,seq668.jpg,(seq. 668),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq669.jpg,hou02614c00358,seq669.jpg,(seq. 669),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq670.jpg,hou02614c00358,seq670.jpg,(seq. 670),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq671.jpg,hou02614c00358,seq671.jpg,(seq. 671),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00359/seq13.jpg,hou02614c00359,seq13.jpg,(seq. 13),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00360/seq13.jpg,hou02614c00360,seq13.jpg,(seq. 13),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00361/seq16.jpg,hou02614c00361,seq16.jpg,(seq. 16),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00363/seq15.jpg,hou02614c00363,seq15.jpg,(seq. 15),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00363/seq20.jpg,hou02614c00363,seq20.jpg,(seq. 20),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00363/seq22.jpg,hou02614c00363,seq22.jpg,(seq. 22),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00363/seq28.jpg,hou02614c00363,seq28.jpg,(seq. 28),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00365/seq11.jpg,hou02614c00365,seq11.jpg,(seq. 11),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00365/seq13.jpg,hou02614c00365,seq13.jpg,(seq. 13),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00365/seq21.jpg,hou02614c00365,seq21.jpg,(seq. 21),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00366/seq3.jpg,hou02614c00366,seq3.jpg,(seq. 3),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00366/seq18.jpg,hou02614c00366,seq18.jpg,(seq. 18),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00366/seq29.jpg,hou02614c00366,seq29.jpg,(seq. 29),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00368/seq1.jpg,hou02614c00368,seq1.jpg,(seq. 1),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00368/seq9.jpg,hou02614c00368,seq9.jpg,(seq. 9),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00368/seq14.jpg,hou02614c00368,seq14.jpg,(seq. 14),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00368/seq32.jpg,hou02614c00368,seq32.jpg,(seq. 32),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00369/seq1.jpg,hou02614c00369,seq1.jpg,(seq. 1),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00429/seq1.jpg,hou02614c00429,seq1.jpg,"Harvard University, Houghton Library, modbm_ms_am_1632_292_404_p36_detail",I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00451/seq78.jpg,hou02614c00451,seq78.jpg,Sheet 97 (verso) (seq. 78),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00451/seq201.jpg,hou02614c00451,seq201.jpg,Sheet 2 [a] (seq. 201),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00451/seq207.jpg,hou02614c00451,seq207.jpg,Sheet 5 [a] (seq. 207),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00451/seq585.jpg,hou02614c00451,seq585.jpg,Sheet 99 [a] (seq. 585),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq78.jpg,hou02614c00454,seq78.jpg,Sheet 188 (verso) (seq. 78),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq123.jpg,hou02614c00454,seq123.jpg,Sheet 147 [a] (seq. 123),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq125.jpg,hou02614c00454,seq125.jpg,Sheet 145 [a] (seq. 125),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq129.jpg,hou02614c00454,seq129.jpg,Sheet 153 [a] (seq. 129),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq196.jpg,hou02614c00454,seq196.jpg,Sheet 198 [a] (verso) (seq. 196),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq288.jpg,hou02614c00454,seq288.jpg,Sheet 17 (verso) (seq. 288),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq290.jpg,hou02614c00454,seq290.jpg,Unnumbered sheet 4 (verso) (seq. 290),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq291.jpg,hou02614c00454,seq291.jpg,Sheet 17 [a] (seq. 291),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq326.jpg,hou02614c00454,seq326.jpg,Sheet 50 (verso) (seq. 326),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq340.jpg,hou02614c00454,seq340.jpg,Sheet 16 [b] (verso) (seq. 340),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq346.jpg,hou02614c00454,seq346.jpg,Sheet 58 (verso) (seq. 346),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq349.jpg,hou02614c00454,seq349.jpg,Sheet 58 [b] (seq. 349),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq371.jpg,hou02614c00454,seq371.jpg,Sheet 84 (seq. 371),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq423.jpg,hou02614c00454,seq423.jpg,Sheet 105 [d] (seq. 423),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq427.jpg,hou02614c00454,seq427.jpg,Sheet 107 [b] (seq. 427),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq429.jpg,hou02614c00454,seq429.jpg,Sheet 107 [c] (seq. 429),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq440.jpg,hou02614c00454,seq440.jpg,Sheet 104 [d] (verso) (seq. 440),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq449.jpg,hou02614c00454,seq449.jpg,Sheet 124 [a] (seq. 449),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00455/seq88.jpg,hou02614c00455,seq88.jpg,(blank) (seq. 88),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00455/seq243.jpg,hou02614c00455,seq243.jpg,sheet 113 (seq. 243),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00455/seq485.jpg,hou02614c00455,seq485.jpg,sheet 233 (seq. 485),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00455/seq525.jpg,hou02614c00455,seq525.jpg,sheet 253 (seq. 525),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq65.jpg,hou02614c00457,seq65.jpg,sheet 32 (seq. 65),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq69.jpg,hou02614c00457,seq69.jpg,sheet 34 (seq. 69),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq77.jpg,hou02614c00457,seq77.jpg,sheet 38 (seq. 77),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq91.jpg,hou02614c00457,seq91.jpg,sheet 45 (seq. 91),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq107.jpg,hou02614c00457,seq107.jpg,sheet [48b] (seq. 107),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq111.jpg,hou02614c00457,seq111.jpg,sheet 49 (seq. 111),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq121.jpg,hou02614c00457,seq121.jpg,sheet 54 (seq. 121),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq125.jpg,hou02614c00457,seq125.jpg,sheet 56 (seq. 125),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq133.jpg,hou02614c00457,seq133.jpg,sheet 60 (seq. 133),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq134.jpg,hou02614c00457,seq134.jpg,(blank) (seq. 134),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq135.jpg,hou02614c00457,seq135.jpg,sheet 61 (seq. 135),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq136.jpg,hou02614c00457,seq136.jpg,(blank) (seq. 136),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq137.jpg,hou02614c00457,seq137.jpg,sheet 62 (seq. 137),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq179.jpg,hou02614c00457,seq179.jpg,sheet 83 (seq. 179),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq203.jpg,hou02614c00457,seq203.jpg,sheet 93 (seq. 203),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq205.jpg,hou02614c00457,seq205.jpg,sheet 94 (seq. 205),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq206.jpg,hou02614c00457,seq206.jpg,(blank) (seq. 206),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq213.jpg,hou02614c00457,seq213.jpg,sheet 98 (seq. 213),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq219.jpg,hou02614c00457,seq219.jpg,sheet 101 (seq. 219),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq221.jpg,hou02614c00457,seq221.jpg,sheet 102 (seq. 221),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq223.jpg,hou02614c00457,seq223.jpg,sheet 103 (seq. 223),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq233.jpg,hou02614c00457,seq233.jpg,sheet 108 (seq. 233),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq235.jpg,hou02614c00457,seq235.jpg,sheet 109 (seq. 235),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq247.jpg,hou02614c00457,seq247.jpg,sheet 115 (seq. 247),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq253.jpg,hou02614c00457,seq253.jpg,sheet 118 (seq. 253),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq257.jpg,hou02614c00457,seq257.jpg,sheet 120 (seq. 257),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq267.jpg,hou02614c00457,seq267.jpg,sheet 125 (seq. 267),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq268.jpg,hou02614c00457,seq268.jpg,(blank) (seq. 268),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq269.jpg,hou02614c00457,seq269.jpg,sheet 126 (seq. 269),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq1.jpg,hou02614c00458,seq1.jpg,sheet 38 (seq. 1),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq3.jpg,hou02614c00458,seq3.jpg,sheet 30 (seq. 3),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq5.jpg,hou02614c00458,seq5.jpg,sheet 31 (seq. 5),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq6.jpg,hou02614c00458,seq6.jpg,"sheet 31, verso (seq. 6)",I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq7.jpg,hou02614c00458,seq7.jpg,sheet 43 (seq. 7),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq9.jpg,hou02614c00458,seq9.jpg,sheet 43 [a] (seq. 9),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq11.jpg,hou02614c00458,seq11.jpg,sheet 44 (seq. 11),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq13.jpg,hou02614c00458,seq13.jpg,sheet 49 (seq. 13),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq15.jpg,hou02614c00458,seq15.jpg,sheet 50 (seq. 15),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq17.jpg,hou02614c00458,seq17.jpg,sheet 56 (seq. 17),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq21.jpg,hou02614c00458,seq21.jpg,sheet 58 (seq. 21),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq39.jpg,hou02614c00458,seq39.jpg,sheet 22 (seq. 39),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq49.jpg,hou02614c00458,seq49.jpg,sheet 27 (seq. 49),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq127.jpg,hou02614c00458,seq127.jpg,sheet 66 (seq. 127),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq159.jpg,hou02614c00458,seq159.jpg,"sheet 82 (originally marked ""80"") (seq. 159)",I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq189.jpg,hou02614c00458,seq189.jpg,sheet 97 (seq. 189),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq191.jpg,hou02614c00458,seq191.jpg,sheet 98 (seq. 191),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq193.jpg,hou02614c00458,seq193.jpg,"sheet 99 (originally marked ""96"") (seq. 193)",I. Manuscripts,D. Logic,diagram_mixed
